Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,
Data,0,record,timestamp,"863330888",s,position_lat,"688503470",semicircles,position_long,"143062303",semicircles,gps_accuracy,"3",m,distance,"276.61",m,heart_rate,"113",bpm,cadence,"75",rpm,speed,"6.185",m/s,temperature,"19",C,enhanced_speed,"6.185",m/s,
Data,0,record,timestamp,"863330889",s,position_lat,"688502870",semicircles,position_long,"143061734",semicircles,gps_accuracy,"3",m,distance,"282.89",m,heart_rate,"112",bpm,cadence,"76",rpm,speed,"6.274",m/s,temperature,"19",C,enhanced_speed,"6.274",m/s,
Data,0,record,timestamp,"863330890",s,position_lat,"688502219",semicircles,position_long,"143061271",semicircles,gps_accuracy,"2",m,distance,"289.4",m,heart_rate,"113",bpm,cadence,"75",rpm,speed,"6.438",m/s,temperature,"19",C,enhanced_speed,"6.438",m/s,
Data,0,record,timestamp,"863330891",s,position_lat,"688501584",semicircles,position_long,"143060790",semicircles,gps_accuracy,"2",m,distance,"295.79",m,heart_rate,"114",bpm,cadence,"75",rpm,speed,"6.406",m/s,temperature,"18",C,enhanced_speed,"6.406",m/s,
Data,0,record,timestamp,"863330892",s,position_lat,"688500983",semicircles,position_long,"143060324",semicircles,gps_accuracy,"2",m,distance,"301.87",m,heart_rate,"114",bpm,cadence,"73",rpm,speed,"6.165",m/s,temperature,"18",C,enhanced_speed,"6.165",m/s,
Data,0,record,timestamp,"863330893",s,position_lat,"688500387",semicircles,position_long,"143059807",semicircles,gps_accuracy,"2",m,distance,"308.01",m,heart_rate,"114",bpm,cadence,"73",rpm,speed,"6.148",m/s,temperature,"18",C,enhanced_speed,"6.148",m/s,
Data,0,record,timestamp,"863330894",s,position_lat,"688499761",semicircles,position_long,"143059331",semicircles,gps_accuracy,"2",m,distance,"314.32",m,heart_rate,"114",bpm,cadence,"67",rpm,speed,"6.258",m/s,temperature,"18",C,enhanced_speed,"6.258",m/s,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,gps_accuracy,1,,altitude,1,,distance,1,,heart_rate,1,,cadence,1,,speed,1,,temperature,1,,
Data,0,record,timestamp,"863330895",s,position_lat,"688499187",semicircles,position_long,"143058884",semicircles,gps_accuracy,"2",m,altitude,"19.0",m,distance,"320.12",m,heart_rate,"114",bpm,cadence,"60",rpm,speed,"6.13",m/s,temperature,"18",C,enhanced_altitude,"19.0",m,enhanced_speed,"6.13",m/s,
Data,0,record,timestamp,"863330896",s,position_lat,"688498570",semicircles,position_long,"143058388",semicircles,gps_accuracy,"2",m,altitude,"19.0",m,distance,"326.4",m,heart_rate,"114",bpm,cadence,"55",rpm,speed,"6.193",m/s,temperature,"18",C,enhanced_altitude,"19.0",m,enhanced_speed,"6.193",m/s,
